smca,red,nombre_estacion,clave_estacion,nombre_contaminante,clave_contaminante,fecha,hora,valor,unidades,,Promedios mensuales y anual del Monoxido De Carbono,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,15,0.018,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,16,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,18,0.019,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,19,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,20,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,21,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,22,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,04/10/2022,23,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,0,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,1,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,2,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,3,0.018,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,4,0.01,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,5,0.009,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,6,0.004,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,7,0.004,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,8,0.01,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,9,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,10,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,11,0.03,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,12,0.027,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,13,0.026,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,14,0.025,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,15,0.024,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,16,0.022,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,17,0.019,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,18,0.019,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,19,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,20,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,21,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,22,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,05/10/2022,23,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,0,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,1,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,2,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,3,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,4,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,5,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,6,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,7,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,8,0.019,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,9,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,10,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,11,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,12,0.042,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,13,0.048,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,14,0.038,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,15,0.039,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,16,0.022,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,17,0.018,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,18,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,19,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,20,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,21,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,22,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,06/10/2022,23,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,0,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,1,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,2,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,3,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,4,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,5,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,6,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,7,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,8,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,9,0.026,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,10,0.034,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,11,0.041,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,12,0.041,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,13,0.041,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,14,0.033,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,15,0.036,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,16,0.037,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,17,0.033,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,07/10/2022,18,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,2,0.009,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,3,0.01,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,4,0.002,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,5,0,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,6,0,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,7,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,8,0.01,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,9,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,10,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,11,0.03,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,12,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,13,0.034,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,14,0.033,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,15,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,16,0.03,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,17,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,18,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,19,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,20,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,21,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,22,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,08/10/2022,23,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,0,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,1,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,2,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,3,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,4,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,5,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,6,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,7,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,8,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,9,0.027,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,10,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,11,0.04,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,12,0.04,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,13,0.039,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,14,0.039,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,15,0.038,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,16,0.023,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,17,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,18,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,19,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,20,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,21,0.009,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,22,0.007,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,09/10/2022,23,0.007,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,0,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,1,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,2,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,3,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,4,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,5,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,6,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,7,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,8,0.019,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,9,0.028,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,10,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,11,0.045,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,12,0.056,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,13,0.048,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,14,0.044,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,15,0.042,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,16,0.037,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,17,0.033,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,18,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,19,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,20,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,21,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,22,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,10/10/2022,23,0.01,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,0,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,1,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,2,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,3,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,4,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,5,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,6,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,7,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,15,0.054,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,16,0.054,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,17,0.056,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,18,0.044,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,19,0.035,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,20,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,21,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,22,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,11/10/2022,23,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,0,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,1,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,2,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,3,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,4,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,5,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,6,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,7,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,8,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,9,0.028,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,10,0.038,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,11,0.048,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,12,0.048,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,13,0.05,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,14,0.047,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,15,0.047,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,16,0.044,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,17,0.038,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,18,0.036,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,19,0.03,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,20,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,21,0.023,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,22,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,12/10/2022,23,0.018,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,0,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,1,0.021,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,2,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,3,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,4,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,5,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,6,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,7,0.013,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,8,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,9,0.027,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,10,0.041,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,11,0.052,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,12,0.06,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,13,0.052,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,14,0.05,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,15,0.05,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,16,0.046,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,17,0.042,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,18,0.04,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,19,0.033,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,20,0.035,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,21,0.04,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,22,0.036,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,13/10/2022,23,0.023,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,0,0.018,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,1,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,2,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,3,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,4,0.015,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,5,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,6,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,7,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,8,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,9,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,10,0.044,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,11,0.046,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,12,0.042,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,13,0.043,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,16,0.041,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,17,0.038,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,18,0.035,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,19,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,20,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,21,0.029,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,22,0.033,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,14/10/2022,23,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,0,0.031,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,1,0.02,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,2,0.017,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,3,0.018,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,4,0.014,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,5,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,6,0.012,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,7,0.011,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,8,0.016,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,9,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,10,0.045,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,11,0.056,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,12,0.054,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,13,0.048,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,14,0.042,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,15,0.036,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,16,0.037,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,17,0.037,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,18,0.032,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,19,0.028,ppm,,,
Nayarit,Tepic,Tecnologico de Tepic,TEC,Ozono,O3,15/10/2022,20,0.026,ppm,,,
